,price,bids,asks
733,65599.11,0.00018,0.0
734,65599.13,0.00039,0.0
735,65599.24,0.00026,0.0
736,65599.28,0.00038,0.0
737,65599.55,0.00097,0.0
738,65599.56,0.0001,0.0
739,65599.71,0.00495,0.0
740,65600.0,21.14588,0.0
741,65600.01,0.00914,0.0
742,65600.06,0.00046,0.0
743,65600.1,0.00013,0.0
744,65600.12,0.01439,0.0
745,65600.14,0.00306,0.0
746,65600.18,0.00469,0.0
747,65600.46,0.0001,0.0
748,65600.54,0.00018,0.0
749,65600.58,0.03221,0.0
750,65600.59,8e-05,0.0
751,65600.65,0.00027,0.0
752,65600.68,0.00014,0.0
753,65600.73,0.00046,0.0
754,65600.86,0.00063,0.0
755,65600.91,0.00012,0.0
756,65601.0,4.00936,0.0
757,65601.05,0.0001,0.0
758,65601.22,0.01014,0.0
759,65601.28,0.00141,0.0
760,65601.3,0.00027,0.0
761,65601.72,0.00497,0.0
762,65601.92,0.0001,0.0
763,65602.0,0.02434,0.0
764,65602.11,8e-05,0.0
765,65602.36,0.00016,0.0
766,65602.46,9e-05,0.0
767,65602.48,0.0005,0.0
768,65602.49,0.35,0.0
769,65602.79,8e-05,0.0
770,65602.9,0.00012,0.0
771,65602.94,0.0001,0.0
772,65603.15,0.00012,0.0
773,65603.35,0.0009,0.0
774,65603.48,0.00024,0.0
775,65603.52,0.00036,0.0
776,65603.77,0.00012,0.0
777,65603.95,9e-05,0.0
778,65604.0,0.00516,0.0
779,65604.09,0.00025,0.0
780,65604.34,0.00032,0.0
781,65604.37,0.00017,0.0
782,65604.45,0.00022,0.0
783,65604.46,0.14681,0.0
784,65604.52,0.00011,0.0
785,65604.56,0.0001,0.0
786,65604.6,9e-05,0.0
787,65604.91,0.00052,0.0
788,65604.92,0.01186,0.0
789,65605.0,0.00062,0.0
790,65605.26,0.00058,0.0
791,65605.4,0.00016,0.0
792,65605.45,0.23283,0.0
793,65605.49,0.00016,0.0
794,65605.51,0.00012,0.0
795,65605.84,0.00015,0.0
796,65606.0,0.00013,0.0
797,65606.06,0.00115,0.0
798,65606.1,0.00146,0.0
799,65606.22,0.0003,0.0
800,65606.32,0.00076,0.0
801,65606.33,9e-05,0.0
802,65606.56,0.0025,0.0
803,65606.6,0.00327,0.0
804,65606.66,9e-05,0.0
805,65606.76,0.00012,0.0
806,65606.92,0.00011,0.0
807,65606.99,0.00059,0.0
808,65607.04,0.00095,0.0
809,65607.09,9e-05,0.0
810,65607.1,9e-05,0.0
811,65607.12,8e-05,0.0
812,65607.14,0.00431,0.0
813,65607.16,0.00069,0.0
814,65607.32,8e-05,0.0
815,65607.35,0.0001,0.0
816,65607.64,0.05257,0.0
817,65607.7,0.00022,0.0
818,65607.88,0.00012,0.0
819,65608.01,0.00013,0.0
820,65608.06,0.00228,0.0
821,65608.09,0.00012,0.0
822,65608.15,8e-05,0.0
823,65608.17,9e-05,0.0
824,65608.3,0.00014,0.0
825,65608.31,0.00018,0.0
826,65608.54,0.0005,0.0
827,65608.56,0.00023,0.0
828,65608.57,0.00023,0.0
829,65608.6,0.00012,0.0
830,65608.69,0.00034,0.0
831,65608.71,8e-05,0.0
832,65608.77,9e-05,0.0
833,65608.92,0.00031,0.0
834,65609.03,0.00017,0.0
835,65609.23,9e-05,0.0
836,65609.37,9e-05,0.0
837,65609.45,0.0003,0.0
838,65609.61,0.00017,0.0
839,65609.62,0.00142,0.0
840,65609.71,0.00121,0.0
841,65609.74,0.0001,0.0
842,65609.86,9e-05,0.0
843,65609.91,8e-05,0.0
844,65610.0,0.00506,0.0
845,65610.02,0.00092,0.0
846,65610.03,0.00117,0.0
847,65610.27,0.00018,0.0
848,65610.49,0.00024,0.0
849,65610.53,0.00014,0.0
850,65610.55,0.00015,0.0
851,65610.58,0.00017,0.0
852,65610.71,0.00164,0.0
853,65610.82,0.00294,0.0
854,65610.83,0.00016,0.0
855,65610.86,8e-05,0.0
856,65611.0,0.001,0.0
857,65611.08,8e-05,0.0
858,65611.11,9e-05,0.0
859,65611.28,0.00215,0.0
860,65611.56,0.00204,0.0
861,65611.7,0.00049,0.0
862,65611.71,0.00011,0.0
863,65611.76,0.00031,0.0
864,65612.14,0.00024,0.0
865,65612.17,9e-05,0.0
866,65612.22,0.00064,0.0
867,65612.37,0.00062,0.0
868,65612.39,0.0005,0.0
869,65612.5,8e-05,0.0
870,65612.6,0.00012,0.0
871,65612.61,0.00066,0.0
872,65612.66,0.00589,0.0
