,Timestamp,best_bid_price,best_bid_vol,best_ask_price,best_ask_vol,mid_price,e
3110,3110000,66084,0.30702,66084.01,10.70111,66084.005,-0.34665
3111,3111000,66081.46,0.0063,66081.47,10.71696,66081.465,-11.02398
3112,3112000,66074,0.0763,66074.01,8.48294,66074.005,-8.48924
3113,3113000,66074,0.37981,66074.01,9.23295,66074.005,-0.4465
3114,3114000,66074,0.45609,66074.01,9.70799,66074.005,-0.39876
3115,3115000,66074,0.45691,66074.01,8.80844,66074.005,0.90037
3116,3116000,66074,0.45776,66074.01,9.97276,66074.005,-1.16347
3117,3117000,66074,0.7615,66074.01,9.96909,66074.005,0.30741
3118,3118000,66074,1.172,66074.01,9.93909,66074.005,0.4405
3119,3119000,66074,1.17427,66074.01,9.75918,66074.005,0.18218
3120,3120000,66074,1.37499,66074.01,9.76014,66074.005,0.19976
3121,3121000,66074,3.52146,66074.01,5.39385,66074.005,6.51276
3122,3122000,66074,4.92826,66074.01,1.39069,66074.005,5.40996
3123,3123000,66077.39,3.27202,66077.4,2.619,66077.395,4.66271
3124,3124000,66077.39,1.51689,66077.4,6.35571,66077.395,-5.49184
3125,3125000,66077.39,1.82789,66077.4,6.04424,66077.395,0.62247
3126,3126000,66077.39,1.83437,66077.4,6.02097,66077.395,0.02975
3127,3127000,66077.39,1.83513,66077.4,5.99573,66077.395,0.026
3128,3128000,66077.39,3.59558,66077.4,4.28438,66077.395,3.4718
3129,3129000,66077.39,2.947,66077.4,4.50069,66077.395,-0.86489
3130,3130000,66077.39,3.74876,66077.4,2.42678,66077.395,2.87567
3131,3131000,66077.39,4.26444,66077.4,2.42678,66077.395,0.51568
3132,3132000,66077.39,3.80672,66077.4,2.72585,66077.395,-0.75679
3133,3133000,66077.39,1.76673,66077.4,5.58734,66077.395,-4.90148
3134,3134000,66077.39,2.50238,66077.4,4.71515,66077.395,1.60784
3135,3135000,66077.39,3.58641,66077.4,4.20734,66077.395,1.59184
3136,3136000,66077.39,3.8166,66077.4,3.97777,66077.395,0.45976
3137,3137000,66077.39,3.81763,66077.4,3.055,66077.395,0.9238
3138,3138000,66077.39,3.15364,66077.4,3.37729,66077.395,-0.98628
3139,3139000,66075.2,0.01398,66075.21,5.49737,66075.205,-8.65101
3140,3140000,66074.53,0.10995,66074.54,10.28384,66074.535,-10.29782
3141,3141000,66074.53,0.12015,66074.54,10.25493,66074.535,0.03911
3142,3142000,66074.53,0.73321,66074.54,9.34547,66074.535,1.52252
3143,3143000,66074.53,0.10303,66074.54,10.75643,66074.535,-2.04114
3144,3144000,66074.01,0.15219,66074.02,8.19337,66074.015,-8.2964
3145,3145000,66074.01,0.1522,66074.02,7.82723,66074.015,0.36615
3146,3146000,66074.01,4.47123,66074.02,0.82296,66074.015,11.3233
3147,3147000,66077.38,5.36936,66077.39,1.49162,66077.385,6.19232
3148,3148000,66077.38,5.21446,66077.39,2.31608,66077.385,-0.97936
3149,3149000,66077.38,4.0664,66077.39,2.32007,66077.385,-1.15205
3150,3150000,66077.38,4.28389,66077.39,2.15559,66077.385,0.38197
3151,3151000,66077.38,4.46375,66077.39,2.15402,66077.385,0.18143
3152,3152000,66077.38,4.57436,66077.39,2.15346,66077.385,0.11117
3153,3153000,66077.38,4.57446,66077.39,2.19338,66077.385,-0.03982
3154,3154000,66077.38,4.85186,66077.39,0.80587,66077.385,1.66491
3155,3155000,66077.38,4.88169,66077.39,0.35243,66077.385,0.48327
3156,3156000,66077.38,4.89622,66077.39,0.65238,66077.385,-0.28542
3157,3157000,66077.38,4.5609,66077.39,0.90504,66077.385,-0.58798
3158,3158000,66077.38,1.35479,66077.39,3.57468,66077.385,-5.87575
3159,3159000,66077.38,1.22381,66077.39,6.39934,66077.385,-2.95564
3160,3160000,66056,0.03485,66058.11,0.13311,66057.055,-1.35692
3161,3161000,66055.85,0.89038,66055.86,7.50572,66055.855,-7.54057
3162,3162000,66055.85,0.04792,66055.86,8.77228,66055.855,-2.10902
3163,3163000,66046.03,0.1484,66046.04,8.49687,66046.035,-8.54479
3164,3164000,66040.03,0.47043,66040.04,10.03869,66040.035,-10.18709
3165,3165000,66040.03,1.20623,66040.04,10.39044,66040.035,0.38405
3166,3166000,66040.03,2.12621,66040.04,9.79484,66040.035,1.51558
3167,3167000,66040.03,2.57297,66040.04,7.92807,66040.035,2.31353
3168,3168000,66040.03,2.33682,66040.04,7.93784,66040.035,-0.24592
3169,3169000,66040.03,2.56682,66040.04,6.14127,66040.035,2.02657
3170,3170000,66047.24,3.25576,66047.25,9.00E-05,66047.245,9.39703
3171,3171000,66053.99,6.34666,66054,0.48235,66053.995,6.34675
3172,3172000,66053.99,7.069,66054,1.3204,66053.995,-0.11571
3173,3173000,66053.99,6.19193,66054,1.61153,66053.995,-1.1682
3174,3174000,66040.03,1.00655,66040.04,7.75471,66040.035,-13.94664
3175,3175000,66040.03,1.6496,66040.04,7.71389,66040.035,0.68387
3176,3176000,66034.35,1.38641,66034.36,5.59477,66034.355,-7.24437
3177,3177000,66034.35,1.67459,66034.36,6.07102,66034.355,-0.18807
3178,3178000,66034.35,0.02146,66034.36,9.91595,66034.355,-5.49806
3179,3179000,66028,0.08315,66028.01,10.09694,66028.005,-10.1184
3180,3180000,66028,1.20074,66028.01,10.82262,66028.005,0.39191
3181,3181000,66026.54,0.84016,66026.55,11.06195,66026.545,-12.26269
3182,3182000,66026.54,3.8702,66026.55,4.51045,66026.545,9.58154
3183,3183000,66026.54,2.87518,66026.55,5.37394,66026.545,-1.85851
3184,3184000,66026.54,3.01932,66026.55,5.7384,66026.545,-0.22032
3185,3185000,66026.54,0.23346,66026.55,6.73662,66026.545,-3.78408
3186,3186000,66022.39,0.70401,66022.4,6.77923,66022.395,-7.01269
3187,3187000,66022.39,1.08195,66022.4,7.70689,66022.395,-0.54972
3188,3188000,66022.39,0.09027,66022.4,10.1037,66022.395,-3.38849
3189,3189000,66022.39,1.25657,66022.4,9.76568,66022.395,1.50432
3190,3190000,66022.39,0.08987,66022.4,9.76699,66022.395,-1.16801
3191,3191000,66022.39,1.49574,66022.4,9.76451,66022.395,1.40835
3192,3192000,66022.39,0.62794,66022.4,9.7676,66022.395,-0.87089
3193,3193000,66022.39,1.0874,66022.4,9.54429,66022.395,0.68277
3194,3194000,66022.39,4.43467,66022.4,3.84792,66022.395,9.04364
3195,3195000,66022.39,4.3875,66022.4,3.86598,66022.395,-0.06523
3196,3196000,66022.39,4.36365,66022.4,3.86732,66022.395,-0.02519
3197,3197000,66022.39,5.14459,66022.4,3.1143,66022.395,1.53396
3198,3198000,66022.39,5.50914,66022.4,3.11437,66022.395,0.36448
3199,3199000,66022.39,6.84794,66022.4,0.10937,66022.395,4.3438
3200,3200000,66025.99,8.89735,66026,0.18892,66025.995,9.00672
3201,3201000,66025.99,8.75785,66026,0.18869,66025.995,-0.13927
3202,3202000,66029.99,3.68025,66030,3.964,66029.995,3.86894
3203,3203000,66029.99,3.55115,66030,3.9641,66029.995,-0.1292
3204,3204000,66029.99,3.2607,66030,4.81093,66029.995,-1.13728
3205,3205000,66029.99,1.93057,66030,5.85298,66029.995,-2.37218
3206,3206000,66029.99,0.3374,66030,9.40552,66029.995,-5.14571
3207,3207000,66020,0.55758,66020.01,5.41628,66020.005,-5.75368
3208,3208000,66020,0.00716,66020.01,10.56549,66020.005,-5.69963
3209,3209000,66016,2.56504,66016.01,5.04048,66016.005,-5.04764
3210,3210000,66016,2.36504,66016.01,5.03938,66016.005,-0.1989
3211,3211000,66016,1.48878,66016.01,6.01365,66016.005,-1.85053
3212,3212000,66016,4.38578,66016.01,3.62104,66016.005,5.28961
3213,3213000,66016,5.25301,66016.01,3.03679,66016.005,1.45148
3214,3214000,66016,5.7642,66016.01,3.22502,66016.005,0.32296
3215,3215000,66016,5.9154,66016.01,3.03889,66016.005,0.33733
3216,3216000,66016,6.24715,66016.01,2.68082,66016.005,0.68982
3217,3217000,66016,6.24716,66016.01,2.86258,66016.005,-0.18175
3218,3218000,66016,6.29339,66016.01,2.87869,66016.005,0.03012
3219,3219000,66016,0.31471,66016.01,8.47603,66016.005,-11.57602
3220,3220000,66014.35,0.50139,66014.36,9.40478,66014.355,-9.71949
3221,3221000,66014.35,0.46629,66014.36,9.93173,66014.355,-0.56205
3222,3222000,66009.47,0.07487,66009.48,7.09913,66009.475,-7.56542
3223,3223000,66004.25,0.99478,66004.26,9.42441,66004.255,-9.49928
3224,3224000,66004.25,0.99275,66004.26,10.5005,66004.255,-1.07812
3225,3225000,66004.25,1.78487,66004.26,10.45883,66004.255,0.83379
3226,3226000,66004.25,1.65358,66004.26,10.73153,66004.255,-0.40399
3227,3227000,66004.25,0.7356,66004.26,10.82151,66004.255,-1.00796
3228,3228000,65982,3.68243,65982.01,1.43748,65982.005,-2.17308
3229,3229000,65982,1.32309,65982.01,7.43245,65982.005,-8.35431
3230,3230000,65982,1.52206,65982.01,7.92231,65982.005,-0.29089
3231,3231000,65982,1.20862,65982.01,8.01294,65982.005,-0.40407
3232,3232000,65982,1.11941,65982.01,7.75002,65982.005,0.17371
3233,3233000,65982,0.93222,65982.01,8.8393,65982.005,-1.27647
3234,3234000,65980.88,0.24448,65980.89,7.63654,65980.885,-8.56876
3235,3235000,65980.88,0.31051,65980.89,7.81365,65980.885,-0.11108
3236,3236000,65980.88,0.17737,65980.89,8.00381,65980.885,-0.3233
3237,3237000,65980.88,2.20968,65980.89,7.39574,65980.885,2.64038
3238,3238000,65980.88,4.0936,65980.89,4.51099,65980.885,4.76867
3239,3239000,65980.88,4.64219,65980.89,2.28229,65980.885,2.77729
3240,3240000,65980.88,4.55361,65980.89,2.46493,65980.885,-0.27122
3241,3241000,65985.3,2.13031,65986,0.08132,65985.65,4.59524
3242,3242000,65985.99,1.78053,65986,4.43847,65985.995,-2.57662
3243,3243000,65985.99,1.31016,65986,6.46444,65985.995,-2.49634
3244,3244000,65985.99,1.47911,65986,6.5496,65985.995,0.08379
3245,3245000,65985.99,0.52882,65986,7.28285,65985.995,-1.68354
3246,3246000,65985.99,0.11062,65986,8.15015,65985.995,-1.2855
3247,3247000,65985.99,0.34942,65986,8.45369,65985.995,-0.06474
3248,3248000,65985.99,1.10867,65986,7.05613,65985.995,2.15681
3249,3249000,65985.99,6.70904,65986,1.0428,65985.995,11.6137
3250,3250000,65985.99,5.24716,65986,1.77936,65985.995,-2.19844
3251,3251000,65985.99,3.33686,65986,3.94006,65985.995,-4.071
3252,3252000,65985.99,5.48988,65986,2.48863,65985.995,3.60445
3253,3253000,65985.99,4.53251,65986,2.31344,65985.995,-0.78218
3254,3254000,65985.99,4.63223,65986,1.75208,65985.995,0.66108
3255,3255000,65987.04,0.12997,65987.47,0.12692,65987.255,1.88205
3256,3256000,65993.99,8.87397,65994,0.57602,65993.995,9.00089
3257,3257000,65993.99,6.81221,65994,1.72295,65993.995,-3.20869
3258,3258000,65993.99,7.59936,65994,0.46363,65993.995,2.04647
3259,3259000,65993.99,8.74836,65994,1.17683,65993.995,0.4358
3260,3260000,65993.99,6.23252,65994,3.03987,65993.995,-4.37888
3261,3261000,65993.99,3.10835,65994,3.02485,65993.995,-3.10915
3262,3262000,65993.99,3.2614,65994,3.1807,65993.995,-0.0028
3263,3263000,65993.99,3.49232,65994,2.67976,65993.995,0.73186
3264,3264000,65993.99,4.56388,65994,2.44013,65993.995,1.31119
3265,3265000,65993.99,4.56049,65994,2.55754,65993.995,-0.1208
3266,3266000,65993.99,1.96754,65994,4.08538,65993.995,-4.12079
3267,3267000,65988.9,0.19504,65988.91,6.31105,65988.905,-8.27859
3268,3268000,65988.9,0.28878,65988.91,9.3121,65988.905,-2.90731
3269,3269000,65986,0.17377,65986.01,7.34257,65986.005,-7.63135
3270,3270000,65986,1.1224,65986.01,8.17829,65986.005,0.11291
3271,3271000,65986,0.66044,65986.01,8.17562,65986.005,-0.45929
3272,3272000,65986,0.68079,65986.01,8.16604,65986.005,0.02993
3273,3273000,65986,0.60459,65986.01,9.05118,65986.005,-0.96134
3274,3274000,65986,0.61532,65986.01,8.84023,65986.005,0.22168
3275,3275000,65986,5.65775,65986.01,0.7878,65986.005,13.09486
3276,3276000,65986,5.68858,65986.01,0.83173,65986.005,-0.0131
3277,3277000,65986,5.86585,65986.01,0.44531,65986.005,0.56369
3278,3278000,65986,5.84162,65986.01,1.01412,65986.005,-0.59304
3279,3279000,65986,5.19223,65986.01,2.67847,65986.005,-2.31374
3280,3280000,65980.88,0.41628,65980.89,7.5397,65980.885,-12.73193
3281,3281000,65980.88,2.19306,65980.89,5.08223,65980.885,4.23425
3282,3282000,65980.88,0.20657,65980.89,7.76941,65980.885,-4.67367
3283,3283000,65980.88,2.10321,65980.89,5.47013,65980.885,4.19592
3284,3284000,65980.88,4.97745,65980.89,1.78155,65980.885,6.56282
3285,3285000,65980.88,5.44191,65980.89,2.38455,65980.885,-0.13854
3286,3286000,65980.88,3.56939,65980.89,4.18149,65980.885,-3.66946
3287,3287000,65980.88,5.63617,65980.89,1.53222,65980.885,4.71605
3288,3288000,65980.88,3.04357,65980.89,5.59154,65980.885,-6.65192
3289,3289000,65980.88,3.05509,65980.89,5.71513,65980.885,-0.11207
3290,3290000,65980.88,4.88656,65980.89,3.73441,65980.885,3.81219
3291,3291000,65980.88,4.88889,65980.89,3.90399,65980.885,-0.16725
3292,3292000,65980.88,4.62823,65980.89,5.14458,65980.885,-1.50125
3293,3293000,65980.88,5.33264,65980.89,4.49447,65980.885,1.35452
3294,3294000,65980.88,3.58585,65980.89,6.11912,65980.885,-3.37144
3295,3295000,65980.88,0.46806,65980.89,6.46251,65980.885,-3.46118
3296,3296000,65980.88,1.56405,65980.89,6.2526,65980.885,1.3059
3297,3297000,65980.88,0.24107,65980.89,7.329,65980.885,-2.39938
3298,3298000,65980.88,0.54276,65980.89,6.75645,65980.885,0.87424
3299,3299000,65980.88,0.05517,65980.89,6.78522,65980.885,-0.51636
3300,3300000,65980,0.12876,65980.01,8.90592,65980.005,-8.96109
3301,3301000,65977,0.55282,65977.01,8.74249,65977.005,-8.87125
3302,3302000,65976.77,0.14204,65976.78,9.97559,65976.775,-10.52841
3303,3303000,65971.95,0.5037,65971.96,7.08841,65971.955,-7.23045
3304,3304000,65971.95,0.00276,65971.96,7.32585,65971.955,-0.73838
3305,3305000,65956.66,0.30293,65956.67,3.85457,65956.665,-3.85733
3306,3306000,65956.66,1.24642,65956.67,8.59959,65956.665,-3.80153
3307,3307000,65959.69,0.12995,65960,2.35597,65959.845,8.72954
3308,3308000,65959.99,3.34682,65960,6.35909,65959.995,-0.6563
3309,3309000,65959.99,4.34084,65960,2.76141,65959.995,4.5917
3310,3310000,65959.99,7.393,65960,1.12842,65959.995,4.68515
3311,3311000,65965.99,10.31724,65966,0.08159,65965.995,11.44566
3312,3312000,65971.95,7.77736,65971.96,1.21923,65971.955,7.85895
3313,3313000,65973.1,0.001,65973.32,1.93087,65973.21,1.22023
3314,3314000,65973.31,6.67527,65973.32,2.60361,65973.315,6.00253
3315,3315000,65973.31,5.67886,65973.32,3.37615,65973.315,-1.76895
3316,3316000,65973.31,5.41421,65973.32,3.60367,65973.315,-0.49217
3317,3317000,65973.31,6.56144,65973.32,3.12843,65973.315,1.62247
3318,3318000,65973.31,7.46958,65973.32,3.14952,65973.315,0.88705
3319,3319000,65973.31,7.38796,65973.32,3.1084,65973.315,-0.0405
3320,3320000,65973.31,7.37365,65973.32,1.64303,65973.315,1.45106
3321,3321000,65973.31,6.87745,65973.32,2.39716,65973.315,-1.25033
3322,3322000,65973.31,6.84495,65973.32,3.54421,65973.315,-1.17955
3323,3323000,65973.31,6.82744,65973.32,3.31763,65973.315,0.20907
3324,3324000,65973.31,6.77617,65973.32,2.794,65973.315,0.47236
3325,3325000,65973.31,5.26073,65973.32,4.42948,65973.315,-3.15092
3326,3326000,65973.31,5.24318,65973.32,4.42948,65973.315,-0.01755
3327,3327000,65973.31,5.47199,65973.32,3.1732,65973.315,1.48509
3328,3328000,65975.35,0.1,65975.54,0.08,65975.445,3.2732
3329,3329000,66000.8,0.12995,66000.99,0.08788,66000.895,0.20995
3330,3330000,66001.12,0.19802,66001.13,2.46791,66001.125,0.2859
3331,3331000,65994.06,0.25301,65994.07,11.00521,65994.065,-11.20323
3332,3332000,65994.06,2.60798,65994.07,7.8366,65994.065,5.52358
3333,3333000,65994.06,0.6592,65994.07,6.23118,65994.065,-0.34336
3334,3334000,65994.06,1.32781,65994.07,7.21997,65994.065,-0.32018
3335,3335000,65994.06,3.25919,65994.07,5.06911,65994.065,4.08224
3336,3336000,65994.06,7.45527,65994.07,1.36712,65994.065,7.89807
3337,3337000,65994.06,4.14691,65994.07,4.05201,65994.065,-5.99325
3338,3338000,65994.06,4.94672,65994.07,3.37085,65994.065,1.48097
3339,3339000,65994.06,2.89099,65994.07,4.15471,65994.065,-2.83959
3340,3340000,65991.35,1.97276,65991.36,9.71987,65991.355,-12.61086
3341,3341000,65991.35,1.78352,65991.36,9.87796,65991.355,-0.34733
3342,3342000,65991.35,0.18765,65991.36,9.95268,65991.355,-1.67059
3343,3343000,65991.35,0.17338,65991.36,10.40009,65991.355,-0.46168
3344,3344000,65980,1.34528,65980.01,7.18931,65980.005,-7.36269
3345,3345000,65975.11,1.43464,65975.12,8.07384,65975.115,-9.41912
3346,3346000,65970,1.95325,65970.01,7.37727,65970.005,-8.81191
3347,3347000,65966.41,0.18551,65966.42,5.50989,65966.415,-7.46314
3348,3348000,65962,0.69756,65962.01,6.90605,65962.005,-7.09156
3349,3349000,65958,1.0006,65958.01,5.86882,65958.005,-6.56638
3350,3350000,65950.99,1.2254,65951,5.3797,65950.995,-6.3803
3351,3351000,65949.04,0.00806,65949.05,7.33809,65949.045,-8.56349
3352,3352000,65943.98,0.35645,65944,0.19267,65943.99,-0.20073
3353,3353000,65943.99,5.07589,65944,1.46994,65943.995,3.79862
3354,3354000,65949.99,7.93485,65950,0.91993,65949.995,9.40479
3355,3355000,65950.62,5.23242,65950.63,0.83686,65950.625,6.15235
3356,3356000,65950.62,6.72253,65950.63,1.66605,65950.625,0.66092
3357,3357000,65950.62,6.07855,65950.63,2.34109,65950.625,-1.31902
3358,3358000,65950.62,3.4204,65950.63,5.34215,65950.625,-5.65921
3359,3359000,65950.62,5.87942,65950.63,0.65863,65950.625,7.14254
3360,3360000,65959.99,0.57472,65960,6.39408,65959.995,1.23335
3361,3361000,65956.95,0.49162,65956.96,6.61205,65956.955,-7.18677
3362,3362000,65956.95,0.09725,65956.96,9.6146,65956.955,-3.39692
3363,3363000,65956.95,3.24536,65956.96,2.33152,65956.955,10.43119
3364,3364000,65956.95,6.0905,65956.96,0.16121,65956.955,5.01545
3365,3365000,65959.99,7.60932,65960,0.50171,65959.995,7.77053
3366,3366000,65967.99,5.97521,65968,0.0763,65967.995,6.47692
3367,3367000,65967.99,4.23308,65968,2.35339,65967.995,-4.01922
3368,3368000,65967.99,3.29525,65968,3.14639,65967.995,-1.73083
3369,3369000,65967.99,2.87071,65968,3.16605,65967.995,-0.4442
3370,3370000,65967.99,2.68836,65968,2.34727,65967.995,0.63643
3371,3371000,65967.99,2.72729,65968,2.3561,65967.995,0.0301
3372,3372000,65967.99,2.72786,65968,2.35902,65967.995,-0.00235
3373,3373000,65967.99,3.2115,65968,1.7559,65967.995,1.08676
3374,3374000,65967.99,3.61851,65968,1.61594,65967.995,0.54697
3375,3375000,65967.99,5.1827,65968,0.99215,65967.995,2.18798
3376,3376000,65967.99,6.75909,65968,0.12593,65967.995,2.44261
3377,3377000,65967.99,6.67566,65968,1.5106,65967.995,-1.4681
3378,3378000,65967.99,4.46713,65968,2.52127,65967.995,-3.2192
3379,3379000,65967.99,4.3099,65968,4.6371,65967.995,-2.27306
3380,3380000,65959.99,0.84705,65960,8.32183,65959.995,-12.63173
3381,3381000,65958.67,0.12514,65958.68,8.87978,65958.675,-9.72683
3382,3382000,65956.95,0.47913,65956.96,10.47966,65956.955,-10.6048
3383,3383000,65956.95,0.47563,65956.96,11.33257,65956.955,-0.85641
3384,3384000,65946,1.79403,65946.01,7.19716,65946.005,-7.67279
3385,3385000,65946,4.71156,65946.01,0.37067,65946.005,9.74402
3386,3386000,65948.72,6.78955,65948.73,1.66176,65948.725,7.16022
3387,3387000,65951.99,3.86593,65952,2.65386,65951.995,5.52769
3388,3388000,65951.99,3.71006,65952,2.6519,65951.995,-0.15391
3389,3389000,65951.99,3.28931,65952,3.08734,65951.995,-0.85619
3390,3390000,65951.99,1.18969,65952,6.70781,65951.995,-5.72009
3391,3391000,65951.99,0.05142,65952,9.05554,65951.995,-3.486
3392,3392000,65941.47,1.24,65941.48,8.54598,65941.475,-8.5974
3393,3393000,65941.47,1.7921,65941.48,5.93329,65941.475,3.16479
3394,3394000,65941.47,1.63715,65941.48,8.24665,65941.475,-2.46831
3395,3395000,65941.47,3.45172,65941.48,6.11181,65941.475,3.94941
3396,3396000,65941.47,4.47325,65941.48,3.5095,65941.475,3.62384
3397,3397000,65941.47,2.38232,65941.48,8.06424,65941.475,-6.64567
3398,3398000,65941.47,0.36009,65941.48,7.21956,65941.475,-1.17755
3399,3399000,65941.47,1.28981,65941.48,6.71312,65941.475,1.43616
3400,3400000,65941.47,3.17641,65941.48,2.61019,65941.475,5.98953
3401,3401000,65941.47,3.49183,65941.48,2.34474,65941.475,0.58087
3402,3402000,65941.47,3.81871,65941.48,1.71502,65941.475,0.9566
3403,3403000,65941.47,3.62973,65941.48,1.18713,65941.475,0.33891
3404,3404000,65941.47,2.12907,65941.48,7.16848,65941.475,-7.48201
3405,3405000,65941.47,2.75551,65941.48,5.55844,65941.475,2.23648
3406,3406000,65941.47,5.45128,65941.48,1.78051,65941.475,6.4737
3407,3407000,65941.47,3.55849,65941.48,3.76269,65941.475,-3.87497
3408,3408000,65941.47,3.84519,65941.48,3.40558,65941.475,0.64381
3409,3409000,65941.47,4.04806,65941.48,4.04671,65941.475,-0.43826
3410,3410000,65941.47,1.94397,65941.48,6.56524,65941.475,-4.62262
3411,3411000,65941.47,3.48857,65941.48,5.75068,65941.475,2.35916
3412,3412000,65941.47,5.52805,65941.48,1.55431,65941.475,6.23585
3413,3413000,65941.47,5.53096,65941.48,1.79124,65941.475,-0.23402
3414,3414000,65945.58,6.84594,65945.59,1.1597,65945.585,8.63718
3415,3415000,65945.58,4.18057,65945.59,5.90155,65945.585,-7.40722
3416,3416000,65945.58,4.52653,65945.59,6.43646,65945.585,-0.18895
3417,3417000,65945.58,5.22626,65945.59,3.25851,65945.585,3.87768
3418,3418000,65945.58,5.21302,65945.59,2.39986,65945.585,0.84541
3419,3419000,65945.58,6.1218,65945.59,1.68319,65945.585,1.62545
3420,3420000,65945.58,7.12733,65945.59,1.00045,65945.585,1.68827
3421,3421000,65945.58,7.09039,65945.59,0.96052,65945.585,0.00299
3422,3422000,65950.98,7.90076,65950.99,0.78609,65950.985,8.86128
3423,3423000,65956.94,6.79667,65956.95,0.38735,65956.945,7.58276
3424,3424000,65959.59,0.001,65959.79,1,65959.69,0.38835
3425,3425000,65963.54,6.07413,65963.55,0.91312,65963.545,7.07413
3426,3426000,65979.98,6.89534,65979.99,2.15179,65979.985,7.80846
3427,3427000,65979.98,0.40742,65979.99,7.14193,65979.985,-11.47806
3428,3428000,65979.98,1.43225,65979.99,8.00473,65979.985,0.16203
3429,3429000,65979.98,1.36658,65979.99,8.00801,65979.985,-0.06895
3430,3430000,65979.98,1.66966,65979.99,8.62141,65979.985,-0.31032
3431,3431000,65966,0.33377,65966.01,7.42174,65966.005,-9.0914
3432,3432000,65966,1.14861,65966.01,8.41234,65966.005,-0.17576
3433,3433000,65966,1.14543,65966.01,8.53169,65966.005,-0.12253
3434,3434000,65966,2.39445,65966.01,8.34094,65966.005,1.43977
3435,3435000,65966,6.50199,65966.01,2.19712,65966.005,10.25136
3436,3436000,65966,6.53146,65966.01,1.17374,65966.005,1.05285
3437,3437000,65966,6.5214,65966.01,1.02459,65966.005,0.13909
3438,3438000,65966,7.48505,65966.01,1.0424,65966.005,0.94584
3439,3439000,65966,7.44084,65966.01,0.99291,65966.005,0.00528
3440,3440000,65966,7.48059,65966.01,1.39291,65966.005,-0.36025
3441,3441000,65966,7.43807,65966.01,2.10223,65966.005,-0.75184
3442,3442000,65966,4.73427,65966.01,2.77177,65966.005,-3.37334
3443,3443000,65966,7.47884,65966.01,1.13691,65966.005,4.37943
3444,3444000,65977.1,7.42128,65977.11,1.19969,65977.105,8.55819
3445,3445000,65980.87,6.13636,65980.88,0.18656,65980.875,7.33605
3446,3446000,65982.66,0.10409,65982.68,0.318,65982.67,0.29065
3447,3447000,65982.67,8.73313,65982.68,0.2238,65982.675,8.82733
3448,3448000,65997.19,8.63684,65997.2,0.05636,65997.195,8.86064
3449,3449000,65997.19,10.73141,65997.2,0.16854,65997.195,1.98239
3450,3450000,65997.19,10.3041,65997.2,0.2104,65997.195,-0.46917
3451,3451000,65997.19,10.25958,65997.2,0.18582,65997.195,-0.01994
3452,3452000,65997.19,6.72988,65997.2,2.30821,65997.195,-5.65209
3453,3453000,65997.19,7.62926,65997.2,1.52902,65997.195,1.67857
3454,3454000,65997.19,7.83761,65997.2,1.4809,65997.195,0.25647
3455,3455000,66008.11,0.1,66008.41,0.83778,66008.26,1.5809
3456,3456000,66008.4,8.98526,66008.41,0.33988,66008.405,9.48316
3457,3457000,66014.34,0.39934,66014.36,0.35,66014.35,0.73922
3458,3458000,66014.35,8.20031,66014.36,0.2442,66014.355,8.30611
3459,3459000,66014.35,7.94297,66014.36,1.26778,66014.355,-1.28092
3460,3460000,66014.35,8.07162,66014.36,0.06198,66014.355,1.33445
3461,3461000,66014.35,8.02735,66014.36,0.49501,66014.355,-0.4773
3462,3462000,66024.19,4.83598,66024.2,3.14961,66024.195,5.33099
3463,3463000,66039.72,1.30365,66039.73,0.0003,66039.725,4.45326
3464,3464000,66039.72,8.34561,66039.73,1.27098,66039.725,5.77128
3465,3465000,66039.72,8.74264,66039.73,2.2821,66039.725,-0.61409
3466,3466000,66039.72,9.2414,66039.73,0.69778,66039.725,2.08308
3467,3467000,66054.79,7.05258,66054.8,1.25685,66054.795,7.75036
3468,3468000,66059.98,0.12999,66060,28.99426,66059.99,1.38684
3469,3469000,66059.99,9.03058,66060,29.42184,66059.995,8.603
3470,3470000,66056,0.34442,66056.01,6.33986,66056.005,-15.37044
3471,3471000,66056,0.81144,66056.01,6.0693,66056.005,0.73758
3472,3472000,66056,1.18397,66056.01,6.24542,66056.005,0.19641
3473,3473000,66056,1.17737,66056.01,6.65009,66056.005,-0.41127
3474,3474000,66052,1.60269,66052.01,9.89227,66052.005,-11.06964
3475,3475000,66052,2.5868,66052.01,8.30391,66052.005,2.57247
3476,3476000,66052,2.74424,66052.01,8.25117,66052.005,0.21018
3477,3477000,66052,2.88097,66052.01,7.86122,66052.005,0.52668
3478,3478000,66052,2.96194,66052.01,7.5619,66052.005,0.38029
3479,3479000,66052,3.14508,66052.01,7.89385,66052.005,-0.14881
3480,3480000,66052,1.84681,66052.01,8.6531,66052.005,-2.05752
3481,3481000,66052,1.1538,66052.01,9.85103,66052.005,-1.89094
3482,3482000,66052,1.15162,66052.01,9.79961,66052.005,0.04924
3483,3483000,66052,3.15072,66052.01,5.46235,66052.005,6.33636
3484,3484000,66052,2.62733,66052.01,6.96155,66052.005,-2.02259
3485,3485000,66050,3.11217,66050.01,6.5265,66050.005,-9.15383
3486,3486000,66050,1.02529,66050.01,9.18539,66050.005,-4.74577
3487,3487000,66050,0.96699,66050.01,8.98796,66050.005,0.13913
3488,3488000,66050,1.62805,66050.01,8.40522,66050.005,1.2438
3489,3489000,66059.4,0.0453,66060,15.05399,66059.7,8.45052
